"RED_IZO";"IČO";"Zřizovatel";"Území";"Kraj";"Okres/Obvod";"Správní úřad";"ORP";"ORP Název";"Plný název";"Zkrácený název";"Ulice";"Č. p.";"Č. or.";"Část obce";"PSČ";"Místo";"Kód RÚIAN";"Telefon";"Fax";"Email 1";"Email 2";"WWW";"Ředitel";"IZO";"Druh/Typ";"Název";"Škola - Ulice";"Škola - Č. p.";"Škola - Č. or.";"Škola - Část obce";"Škola - PSČ";"Škola - Místo";"Škola - Kód RÚIAN";"Kapacita";"Datum zahájení činnosti"
"650031393";"26769051";"5";"CZ0104";"Hlavní město Praha";"Praha 4";"B11000";"1100";"Hlavní město Praha";"Soukromá vyšší odborná škola umění a reklamy, s.r.o.";"Soukromá VOŠ umění a reklamy, s.r.o.";"Pošepného náměstí";"2022";"2";"Chodov";"14800";"Praha";"21845824";"272 921 332 ,732773905";;"info@orangefactory.cz";"svosur@seznam.cz";"http://www.svosur.cz,orangefactory.cz";"Mgr. Andrea Jiravová Čapková";"150054009";"E00";"Vyšší odborná škola";"Pošepného náměstí";"2022";"2";"Chodov";"14800";"Praha";"21845824";"240";"01.09.2004"
"650032594";"60611235";"2";"CZ0324";"Plzeňský kraj";"Plzeň-jih";"D32010";"3201";"Blovice";"Základní škola a mateřská škola Spálené Poříčí, okres Plzeň-jih, příspěvková organizace";"Základní škola a mateřská škola";"Náměstí Svobody";"135";;"Spálené Poříčí";"33561";"Spálené Poříčí";"1045741";"371 594 672";"371 594 672";"jandikova@zsspaleneporici.cz";"tikalska@zsspaleneporici.cz";"www.zsspaleneporici.cz";"Mgr. Michala Jandíková";"102264961";"B00";"Základní škola";"Náměstí Svobody";"135";;"Spálené Poříčí";"33561";"Spálené Poříčí";"1045741";"400";"26.03.1996"
"650032594";"60611235";"2";"CZ0324";"Plzeňský kraj";"Plzeň-jih";"D32010";"3201";"Blovice";"Základní škola a mateřská škola Spálené Poříčí, okres Plzeň-jih, příspěvková organizace";"Základní škola a mateřská škola";"Náměstí Svobody";"135";;"Spálené Poříčí";"33561";"Spálené Poříčí";"1045741";"371 594 672";"371 594 672";"jandikova@zsspaleneporici.cz";"tikalska@zsspaleneporici.cz";"www.zsspaleneporici.cz";"Mgr. Michala Jandíková";"102628106";"L11";"Školní jídelna";"Náměstí Svobody";"135";;"Spálené Poříčí";"33561";"Spálené Poříčí";"1045741";"532";"01.01.2003"
"650032594";"60611235";"2";"CZ0324";"Plzeňský kraj";"Plzeň-jih";"D32010";"3201";"Blovice";"Základní škola a mateřská škola Spálené Poříčí, okres Plzeň-jih, příspěvková organizace";"Základní škola a mateřská škola";"Náměstí Svobody";"135";;"Spálené Poříčí";"33561";"Spálené Poříčí";"1045741";"371 594 672";"371 594 672";"jandikova@zsspaleneporici.cz";"tikalska@zsspaleneporici.cz";"www.zsspaleneporici.cz";"Mgr. Michala Jandíková";"107544300";"A00";"Mateřská škola";"Zámecká";"401";;"Spálené Poříčí";"33561";"Spálené Poříčí";"1048309";"132";"01.01.2003"
"650032594";"60611235";"2";"CZ0324";"Plzeňský kraj";"Plzeň-jih";"D32010";"3201";"Blovice";"Základní škola a mateřská škola Spálené Poříčí, okres Plzeň-jih, příspěvková organizace";"Základní škola a mateřská škola";"Náměstí Svobody";"135";;"Spálené Poříčí";"33561";"Spálené Poříčí";"1045741";"371 594 672";"371 594 672";"jandikova@zsspaleneporici.cz";"tikalska@zsspaleneporici.cz";"www.zsspaleneporici.cz";"Mgr. Michala Jandíková";"115500138";"G21";"Školní družina";"Náměstí Svobody";"135";;"Spálené Poříčí";"33561";"Spálené Poříčí";"1045741";"90";"01.01.2003"
"650034295";"72744669";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a Mateřská škola Brniště, okres Česká Lípa - příspěvková organizace";"Základní škola a Mateřská škola";;"101";;"Brniště";"47129";"Brniště";"13018744";"487 850 189";"487 850 193";;;;"Mgr. Milena Tanderová";"102005192";"B00";"Základní škola";;"101";;"Brniště";"47129";"Brniště";"13018744";"120";"01.09.2004"
"650034295";"72744669";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a Mateřská škola Brniště, okres Česká Lípa - příspěvková organizace";"Základní škola a Mateřská škola";;"101";;"Brniště";"47129";"Brniště";"13018744";"487 850 189";"487 850 193";;;;"Mgr. Milena Tanderová";"102617732";"L11";"Školní jídelna";;"28";;"Brniště";"47129";"Brniště";"13018086";"140";"01.09.2004"
"650034295";"72744669";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a Mateřská škola Brniště, okres Česká Lípa - příspěvková organizace";"Základní škola a Mateřská škola";;"101";;"Brniště";"47129";"Brniště";"13018744";"487 850 189";"487 850 193";;;;"Mgr. Milena Tanderová";"107560020";"A00";"Mateřská škola";;"28";;"Brniště";"47129";"Brniště";"13018086";"55";"01.09.2004"
"650034295";"72744669";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a Mateřská škola Brniště, okres Česká Lípa - příspěvková organizace";"Základní škola a Mateřská škola";;"101";;"Brniště";"47129";"Brniště";"13018744";"487 850 189";"487 850 193";;;;"Mgr. Milena Tanderová";"116000368";"G21";"Školní družina";;"101";;"Brniště";"47129";"Brniště";"13018744";"30";"01.09.2004"
"650034295";"72744669";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a Mateřská škola Brniště, okres Česká Lípa - příspěvková organizace";"Základní škola a Mateřská škola";;"101";;"Brniště";"47129";"Brniště";"13018744";"487 850 189";"487 850 193";;;;"Mgr. Milena Tanderová";"150072431";"L13";"Školní jídelna - výdejna";;"101";;"Brniště";"47129";"Brniště";"13018744";"75";"01.09.2004"
"650035895";"75000024";"2";"CZ0311";"Jihočeský kraj";"České Budějovice";"D31020";"3102";"České Budějovice";"Základní škola a Mateřská škola Dříteň";"Základní škola a Mateřská škola Dříteň";;"153";;"Dříteň";"37351";"Dříteň";"11730684";"387 991 123";;"blanka.vlasakova@zsdriten.cz";;"http://www.zsmsdriten.cz";"Mgr. Blanka Vlasáková";"102475504";"L11";"Školní jídelna";;"153";;"Dříteň";"37351";"Dříteň";"11730684";"350";"01.10.2002"
"650035895";"75000024";"2";"CZ0311";"Jihočeský kraj";"České Budějovice";"D31020";"3102";"České Budějovice";"Základní škola a Mateřská škola Dříteň";"Základní škola a Mateřská škola Dříteň";;"153";;"Dříteň";"37351";"Dříteň";"11730684";"387 991 123";;"blanka.vlasakova@zsdriten.cz";;"http://www.zsmsdriten.cz";"Mgr. Blanka Vlasáková";"107720361";"B00";"Základní škola";;"153";;"Dříteň";"37351";"Dříteň";"11730684";"240";"01.10.2002"
"650035895";"75000024";"2";"CZ0311";"Jihočeský kraj";"České Budějovice";"D31020";"3102";"České Budějovice";"Základní škola a Mateřská škola Dříteň";"Základní škola a Mateřská škola Dříteň";;"153";;"Dříteň";"37351";"Dříteň";"11730684";"387 991 123";;"blanka.vlasakova@zsdriten.cz";;"http://www.zsmsdriten.cz";"Mgr. Blanka Vlasáková";"114200653";"G21";"Školní družina";;"61";;"Dříteň";"37351";"Dříteň";"11729767";"100";"01.10.2002"
"650035895";"75000024";"2";"CZ0311";"Jihočeský kraj";"České Budějovice";"D31020";"3102";"České Budějovice";"Základní škola a Mateřská škola Dříteň";"Základní škola a Mateřská škola Dříteň";;"153";;"Dříteň";"37351";"Dříteň";"11730684";"387 991 123";;"blanka.vlasakova@zsdriten.cz";;"http://www.zsmsdriten.cz";"Mgr. Blanka Vlasáková";"114201064";"A00";"Mateřská škola";;"265";;"Dříteň";"37351";"Dříteň";"28130979";"99";"01.10.2002"
"650035895";"75000024";"2";"CZ0311";"Jihočeský kraj";"České Budějovice";"D31020";"3102";"České Budějovice";"Základní škola a Mateřská škola Dříteň";"Základní škola a Mateřská škola Dříteň";;"153";;"Dříteň";"37351";"Dříteň";"11730684";"387 991 123";;"blanka.vlasakova@zsdriten.cz";;"http://www.zsmsdriten.cz";"Mgr. Blanka Vlasáková";"181041855";"L13";"Školní jídelna - výdejna";;"265";;"Dříteň";"37351";"Dříteň";"28130979";"99";"01.11.2012"
"650037171";"72742356";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a mateřská škola, Okna, okres Česká Lípa, příspěvková organizace";"Základní škola  a mateřská škola";;"3";;"Okna";"47162";"Okna";"13062689";"487 876 112 ,739739820";;"myskovaiveta@seznam.cz";;"http://skola.obecokna.cz";"Mgr. Iveta Myšková";"102005079";"B00";"Základní škola";;"3";;"Okna";"47162";"Okna";"13062689";"200";"16.12.2004"
"650037171";"72742356";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a mateřská škola, Okna, okres Česká Lípa, příspěvková organizace";"Základní škola  a mateřská škola";;"3";;"Okna";"47162";"Okna";"13062689";"487 876 112 ,739739820";;"myskovaiveta@seznam.cz";;"http://skola.obecokna.cz";"Mgr. Iveta Myšková";"102629200";"L11";"Školní jídelna";;"81";;"Okna";"47162";"Okna";"13063464";"120";"16.12.2004"
"650037171";"72742356";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a mateřská škola, Okna, okres Česká Lípa, příspěvková organizace";"Základní škola  a mateřská škola";;"3";;"Okna";"47162";"Okna";"13062689";"487 876 112 ,739739820";;"myskovaiveta@seznam.cz";;"http://skola.obecokna.cz";"Mgr. Iveta Myšková";"107560518";"A00";"Mateřská škola";;"81";;"Okna";"47162";"Okna";"13063464";"48";"16.12.2004"
"650037171";"72742356";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a mateřská škola, Okna, okres Česká Lípa, příspěvková organizace";"Základní škola  a mateřská škola";;"3";;"Okna";"47162";"Okna";"13062689";"487 876 112 ,739739820";;"myskovaiveta@seznam.cz";;"http://skola.obecokna.cz";"Mgr. Iveta Myšková";"116000694";"G21";"Školní družina";;"3";;"Okna";"47162";"Okna";"13062689";"90";"16.12.2004"
"650037171";"72742356";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a mateřská škola, Okna, okres Česká Lípa, příspěvková organizace";"Základní škola  a mateřská škola";;"3";;"Okna";"47162";"Okna";"13062689";"487 876 112 ,739739820";;"myskovaiveta@seznam.cz";;"http://skola.obecokna.cz";"Mgr. Iveta Myšková";"181118220";"L15";"Výdejna lesní mateřské školy";"parcela č. 312/2";;"2";"Okna";"47162";"Okna";;"20";"01.09.2021"
"650037171";"72742356";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a mateřská škola, Okna, okres Česká Lípa, příspěvková organizace";"Základní škola  a mateřská škola";;"3";;"Okna";"47162";"Okna";"13062689";"487 876 112 ,739739820";;"myskovaiveta@seznam.cz";;"http://skola.obecokna.cz";"Mgr. Iveta Myšková";"181129680";"L13";"Školní jídelna - výdejna";;"13";;"Okna";"47162";"Okna";"13062786";"60";"01.09.2022"
"650037171";"72742356";"2";"CZ0511";"Liberecký kraj";"Česká Lípa";"D51010";"5101";"Česká Lípa";"Základní škola a mateřská škola, Okna, okres Česká Lípa, příspěvková organizace";"Základní škola  a mateřská škola";;"3";;"Okna";"47162";"Okna";"13062689";"487 876 112 ,739739820";;"myskovaiveta@seznam.cz";;"http://skola.obecokna.cz";"Mgr. Iveta Myšková";"250015536";"G22";"Školní klub";;"13";;"Okna";"47162";"Okna";"13062786";"50";"01.09.2026"
"650046633";"70981817";"2";"CZ0522";"Královéhradecký kraj";"Jičín";"D52040";"5204";"Hořice";"Základní škola a mateřská škola, Cerekvice nad Bystřicí, příspěvková organizace";"Základní škola a mateřská škola";;"1";;"Cerekvice nad Bystřicí";"50777";"Cerekvice nad Bystřicí";"1659472";"493 696 302";"493 696 195";"reditel@zscerekvice.org";"skola@zscerekvice.org";"www.zscerekvice.org";"Mgr. Marie Zapadlová";"102190992";"B00";"Základní škola";;"1";;"Cerekvice nad Bystřicí";"50777";"Cerekvice nad Bystřicí";"1659472";"270";"01.01.2003"
"650046633";"70981817";"2";"CZ0522";"Královéhradecký kraj";"Jičín";"D52040";"5204";"Hořice";"Základní škola a mateřská škola, Cerekvice nad Bystřicí, příspěvková organizace";"Základní škola a mateřská škola";;"1";;"Cerekvice nad Bystřicí";"50777";"Cerekvice nad Bystřicí";"1659472";"493 696 302";"493 696 195";"reditel@zscerekvice.org";"skola@zscerekvice.org";"www.zscerekvice.org";"Mgr. Marie Zapadlová";"102818258";"L11";"Školní jídelna";;"71";;"Cerekvice nad Bystřicí";"50777";"Cerekvice nad Bystřicí";"1660179";"300";"01.01.2003"
"650046633";"70981817";"2";"CZ0522";"Královéhradecký kraj";"Jičín";"D52040";"5204";"Hořice";"Základní škola a mateřská škola, Cerekvice nad Bystřicí, příspěvková organizace";"Základní škola a mateřská škola";;"1";;"Cerekvice nad Bystřicí";"50777";"Cerekvice nad Bystřicí";"1659472";"493 696 302";"493 696 195";"reditel@zscerekvice.org";"skola@zscerekvice.org";"www.zscerekvice.org";"Mgr. Marie Zapadlová";"107582686";"A00";"Mateřská škola";;"71";;"Cerekvice nad Bystřicí";"50777";"Cerekvice nad Bystřicí";"1660179";"52";"01.01.2003"
"650046633";"70981817";"2";"CZ0522";"Královéhradecký kraj";"Jičín";"D52040";"5204";"Hořice";"Základní škola a mateřská škola, Cerekvice nad Bystřicí, příspěvková organizace";"Základní škola a mateřská škola";;"1";;"Cerekvice nad Bystřicí";"50777";"Cerekvice nad Bystřicí";"1659472";"493 696 302";"493 696 195";"reditel@zscerekvice.org";"skola@zscerekvice.org";"www.zscerekvice.org";"Mgr. Marie Zapadlová";"117300110";"G21";"Školní družina";;"82";;"Cerekvice nad Bystřicí";"50777";"Cerekvice nad Bystřicí";"1660284";"60";"31.01.2005"
"650059964";"75015820";"5";"CZ0521";"Královéhradecký kraj";"Hradec Králové";"B52000";"5205";"Hradec Králové";"Základní škola Sion J. A. Komenského, Hradec Králové";"Základní škola Sion J. A. Komenského";"Na Kotli";"1201";"27";"Hradec Králové";"50009";"Hradec Králové";"23875330";"495 498 041";;"zs@sion.cz";;"http://www.zssion.cz/";"Mgr. Pavlína Bártová";"150059973";"B00";"Základní škola";"Kleinerových";"550";"1";"Moravské Předměstí";"50006";"Hradec Králové";"23930403";"530";"01.09.2003"
"650059964";"75015820";"5";"CZ0521";"Královéhradecký kraj";"Hradec Králové";"B52000";"5205";"Hradec Králové";"Základní škola Sion J. A. Komenského, Hradec Králové";"Základní škola Sion J. A. Komenského";"Na Kotli";"1201";"27";"Hradec Králové";"50009";"Hradec Králové";"23875330";"495 498 041";;"zs@sion.cz";;"http://www.zssion.cz/";"Mgr. Pavlína Bártová";"150059981";"G21";"Školní družina";"Kleinerových";"550";"1";"Moravské Předměstí";"50006";"Hradec Králové";"23930403";"160";"01.09.2003"
"650059964";"75015820";"5";"CZ0521";"Královéhradecký kraj";"Hradec Králové";"B52000";"5205";"Hradec Králové";"Základní škola Sion J. A. Komenského, Hradec Králové";"Základní škola Sion J. A. Komenského";"Na Kotli";"1201";"27";"Hradec Králové";"50009";"Hradec Králové";"23875330";"495 498 041";;"zs@sion.cz";;"http://www.zssion.cz/";"Mgr. Pavlína Bártová";"168100614";"L13";"Školní jídelna - výdejna";"Kleinerových";"550";"1";"Moravské Předměstí";"50006";"Hradec Králové";"23930403";"480";"01.09.2005"
"650059964";"75015820";"5";"CZ0521";"Královéhradecký kraj";"Hradec Králové";"B52000";"5205";"Hradec Králové";"Základní škola Sion J. A. Komenského, Hradec Králové";"Základní škola Sion J. A. Komenského";"Na Kotli";"1201";"27";"Hradec Králové";"50009";"Hradec Králové";"23875330";"495 498 041";;"zs@sion.cz";;"http://www.zssion.cz/";"Mgr. Pavlína Bártová";"168102676";"G22";"Školní klub";"Kleinerových";"550";"1";"Moravské Předměstí";"50006";"Hradec Králové";"23930403";"113";"01.09.2008"
"650059964";"75015820";"5";"CZ0521";"Královéhradecký kraj";"Hradec Králové";"B52000";"5205";"Hradec Králové";"Základní škola Sion J. A. Komenského, Hradec Králové";"Základní škola Sion J. A. Komenského";"Na Kotli";"1201";"27";"Hradec Králové";"50009";"Hradec Králové";"23875330";"495 498 041";;"zs@sion.cz";;"http://www.zssion.cz/";"Mgr. Pavlína Bártová";"181015404";"L12";"Školní jídelna - vyvařovna";"Kleinerových";"550";"1";"Moravské Předměstí";"50006";"Hradec Králové";"23930403";"480";"01.03.2010"
"650062728";"70981868";"2";"CZ0522";"Královéhradecký kraj";"Jičín";"D52070";"5207";"Jičín";"Základní škola a Mateřská škola, Lužany, okres Jičín";"Základní škola a Mateřská škola";;"155";;"Lužany";"50706";"Lužany";"1687638";"730 891 194";;"zs.luzany@email.cz";;"http://www.zsluzany.cz";"Mgr. Monika Otrubová";"102190828";"B00";"Základní škola";;"155";;"Lužany";"50706";"Lužany";"1687638";"45";"01.01.2003"
"650062728";"70981868";"2";"CZ0522";"Královéhradecký kraj";"Jičín";"D52070";"5207";"Jičín";"Základní škola a Mateřská škola, Lužany, okres Jičín";"Základní škola a Mateřská škola";;"155";;"Lužany";"50706";"Lužany";"1687638";"730 891 194";;"zs.luzany@email.cz";;"http://www.zsluzany.cz";"Mgr. Monika Otrubová";"102818592";"L13";"Školní jídelna - výdejna";;"155";;"Lužany";"50706";"Lužany";"1687638";"70";"01.02.2005"
"650062728";"70981868";"2";"CZ0522";"Královéhradecký kraj";"Jičín";"D52070";"5207";"Jičín";"Základní škola a Mateřská škola, Lužany, okres Jičín";"Základní škola a Mateřská škola";;"155";;"Lužany";"50706";"Lužany";"1687638";"730 891 194";;"zs.luzany@email.cz";;"http://www.zsluzany.cz";"Mgr. Monika Otrubová";"107582881";"A00";"Mateřská škola";;"155";;"Lužany";"50706";"Lužany";"1687638";"36";"01.02.2005"
"650062728";"70981868";"2";"CZ0522";"Královéhradecký kraj";"Jičín";"D52070";"5207";"Jičín";"Základní škola a Mateřská škola, Lužany, okres Jičín";"Základní škola a Mateřská škola";;"155";;"Lužany";"50706";"Lužany";"1687638";"730 891 194";;"zs.luzany@email.cz";;"http://www.zsluzany.cz";"Mgr. Monika Otrubová";"117300292";"G21";"Školní družina";;"155";;"Lužany";"50706";"Lužany";"1687638";"25";"01.02.2005"
"650062728";"70981868";"2";"CZ0522";"Královéhradecký kraj";"Jičín";"D52070";"5207";"Jičín";"Základní škola a Mateřská škola, Lužany, okres Jičín";"Základní škola a Mateřská škola";;"155";;"Lužany";"50706";"Lužany";"1687638";"730 891 194";;"zs.luzany@email.cz";;"http://www.zsluzany.cz";"Mgr. Monika Otrubová";"181119609";"L11";"Školní jídelna";;"125";;"Lužany";"50706";"Lužany";"1687336";"160";"01.09.2021"
"650067231";"70940444";"6";"CZ0722";"Zlínský kraj";"Uherské Hradiště";"B72000";"7207";"Uherské Hradiště";"Stojanovo gymnázium, Velehrad";"Stojanovo gymnázium, Velehrad";"Nádvoří";"1";"";"Velehrad";"68706";"Velehrad";"4678192";"572 571 091";;"info@sgv.cz";;"www.sgv.cz";"Mgr. Michal Hegr";"150067241";"C00";"Střední škola";"Nádvoří";"1";"";"Velehrad";"68706";"Velehrad";"4678192";"300";"01.09.2004"
"650067231";"70940444";"6";"CZ0722";"Zlínský kraj";"Uherské Hradiště";"B72000";"7207";"Uherské Hradiště";"Stojanovo gymnázium, Velehrad";"Stojanovo gymnázium, Velehrad";"Nádvoří";"1";"";"Velehrad";"68706";"Velehrad";"4678192";"572 571 091";;"info@sgv.cz";;"www.sgv.cz";"Mgr. Michal Hegr";"150067259";"H22";"Domov mládeže";"Nádvoří";"1";"";"Velehrad";"68706";"Velehrad";"4678192";"200";"29.01.2004"
"650067231";"70940444";"6";"CZ0722";"Zlínský kraj";"Uherské Hradiště";"B72000";"7207";"Uherské Hradiště";"Stojanovo gymnázium, Velehrad";"Stojanovo gymnázium, Velehrad";"Nádvoří";"1";"";"Velehrad";"68706";"Velehrad";"4678192";"572 571 091";;"info@sgv.cz";;"www.sgv.cz";"Mgr. Michal Hegr";"150067267";"L11";"Školní jídelna";"Nádvoří";"1";"";"Velehrad";"68706";"Velehrad";"4678192";"350";"29.01.2004"
"650067231";"70940444";"6";"CZ0722";"Zlínský kraj";"Uherské Hradiště";"B72000";"7207";"Uherské Hradiště";"Stojanovo gymnázium, Velehrad";"Stojanovo gymnázium, Velehrad";"Nádvoří";"1";"";"Velehrad";"68706";"Velehrad";"4678192";"572 571 091";;"info@sgv.cz";;"www.sgv.cz";"Mgr. Michal Hegr";"181020181";"G11";"Dům dětí a mládeže";"Nádvoří";"1";"";"Velehrad";"68706";"Velehrad";"4678192";"0";"01.09.2010"
